[Gene ID],[Product Description],[CDS Length],[# TM Domains],sig_a,sig_b,sig_c,P_freq,S_freq,T_freq,ST_freq,gpi_site,gpi_pred,Peptide counts (unique),Score,Intensity,MS/MS count,prot_len
TM35_000521270,hypothetical protein,516,1,4.0,0.81,1.0,0.14534883720930233,0.03488372093023256,0.046511627906976744,0.08139534883720931,150,32.5,,,,,172.0
TM35_000521280,hypothetical protein,717,1,4.0,0.81,1.0,0.1134453781512605,0.037815126050420166,0.06302521008403361,0.10084033613445378,218,81.8,,,,,239.0
TM35_000521290,hypothetical protein,552,1,4.0,0.78,1.0,0.11956521739130435,0.04891304347826087,0.059782608695652176,0.10869565217391305,164,45.2,,,,,184.0
TM35_000521310,hypothetical protein,540,1,4.0,0.8,1.0,0.1340782122905028,0.0446927374301676,0.061452513966480445,0.10614525139664804,155,0.0,,,,,180.0
TM35_000521330,hypothetical protein,1038,1,4.0,0.8,1.0,0.1246376811594203,0.03768115942028986,0.06666666666666667,0.10434782608695653,321,0.0,,,,,346.0
TM35_000521340,hypothetical protein,606,1,4.0,0.9,1.0,0.11940298507462686,0.06467661691542288,0.05970149253731343,0.12437810945273631,177,0.0,,,,,202.0
TM35_000521350,hypothetical protein,612,1,4.0,0.91,1.0,0.11822660098522167,0.06403940886699508,0.07389162561576355,0.13793103448275862,179,0.0,,,,,204.0
TM35_000521360,hypothetical protein,585,1,4.0,0.8,1.0,0.13846153846153847,0.07692307692307693,0.06153846153846154,0.13846153846153847,174,67.7,,,,,195.0
TM35_000521370,hypothetical protein,648,1,4.0,0.82,1.0,0.11162790697674418,0.046511627906976744,0.07441860465116279,0.12093023255813953,191,0.0,,,,,216.0
TM35_000521390,hypothetical protein,1167,0,4.0,0.91,0.97,0.023195876288659795,0.05412371134020619,0.05154639175257732,0.1056701030927835,363,100.0,3,21.712,23782000.0,8.0,389.0
TM35_000531020,hypothetical protein,501,0,0.0,0.0,0.0,0.012048192771084338,0.04216867469879518,0.09036144578313253,0.1325301204819277,145,53.7,,,,,167.0
TM35_000531030,hypothetical protein,1167,0,0.0,0.0,0.0,0.06443298969072164,0.14690721649484537,0.1211340206185567,0.26804123711340205,363,99.7,,,,,389.0
TM35_000531040,hypothetical protein,282,0,0.0,0.0,0.0,0.07446808510638298,0.2765957446808511,0.0,0.2765957446808511,71,60.6,,,,,94.0
TM35_000531050,hypothetical protein,945,0,0.0,0.0,0.0,0.07006369426751592,0.08917197452229299,0.14012738853503184,0.22929936305732485,291,99.6,3,48.373000000000005,2477500.0,3.0,315.0
TM35_000531060,hypothetical protein,1059,1,4.0,0.9,1.0,0.09090909090909091,0.13352272727272727,0.08238636363636363,0.21590909090909088,327,100.0,2;1,19.719,3378500.0,3.0,353.0
TM35_000531070,hypothetical protein,1374,1,4.0,0.74,1.0,0.061269146608315096,0.0962800875273523,0.12035010940919037,0.21663019693654267,432,100.0,,,,,458.0
TM35_000531080,hypothetical protein,1059,1,4.0,0.9,1.0,0.09375,0.11647727272727272,0.09090909090909091,0.20738636363636365,323,100.0,,,,,353.0
TM35_000531090,hypothetical protein,417,0,0.0,0.0,0.0,0.06521739130434782,0.16666666666666666,0.16666666666666666,0.3333333333333333,113,99.5,,,,,139.0
TM35_000531110,hypothetical protein,924,1,4.0,0.73,1.0,0.09446254071661238,0.09771986970684039,0.10749185667752444,0.20521172638436483,283,100.0,2,12.052999999999999,1187600.0,2.0,308.0
TM35_000531130,hypothetical protein,870,1,4.0,0.81,1.0,0.08996539792387544,0.1314878892733564,0.11764705882352941,0.2491349480968858,264,100.0,3,22.93,6351500.0,6.0,290.0
TM35_000531140,hypothetical protein,714,0,4.0,0.92,1.0,0.13445378151260504,0.09663865546218488,0.13025210084033614,0.22689075630252103,218,57.2,,,,,238.0
TM35_000531150,hypothetical protein,1062,0,4.0,0.91,1.0,0.059490084985835696,0.1359773371104816,0.1274787535410765,0.26345609065155806,328,100.0,4;1,59.684,5692900.0,15.0,354.0
TM35_000531170,hypothetical protein,897,0,4.0,0.87,1.0,0.1040268456375839,0.15436241610738255,0.087248322147651,0.24161073825503354,273,100.0,3,41.32,13212000.0,12.0,299.0
TM35_000531180,hypothetical protein,798,0,0.0,0.0,0.0,0.07547169811320754,0.12830188679245283,0.14339622641509434,0.27169811320754716,240,99.4,1,10.86,196640.0,4.0,266.0
TM35_000531190,hypothetical protein,708,0,0.0,0.0,0.0,0.08085106382978724,0.1574468085106383,0.14042553191489363,0.2978723404255319,204,99.6,,,,,236.0
TM35_000531200,hypothetical protein,1287,1,4.0,0.75,0.98,0.13317757009345793,0.08177570093457943,0.10981308411214953,0.19158878504672897,405,100.0,3,22.482,29937000.0,3.0,429.0
TM35_000531230,hypothetical protein,498,2,3.0,0.38,0.93,0.06666666666666667,0.08484848484848485,0.13333333333333333,0.2181818181818182,140,84.6,,,,,166.0
TM35_000531250,hypothetical protein,1119,1,4.0,0.83,1.0,0.09408602150537634,0.16666666666666666,0.12365591397849462,0.29032258064516125,347,99.9,,,,,373.0
TM35_000531260,hypothetical protein,807,0,0.0,0.0,0.0,0.05970149253731343,0.11940298507462686,0.1828358208955224,0.30223880597014924,243,99.6,2,16.735,3171500.0,5.0,269.0
TM35_000531270,hypothetical protein,1254,0,4.0,0.92,1.0,0.03836930455635491,0.05995203836930456,0.09112709832134293,0.1510791366906475,392,100.0,,,,,418.0
TM35_000531280,hypothetical protein,702,0,0.0,0.0,0.0,0.07725321888412018,0.15450643776824036,0.1459227467811159,0.30042918454935624,208,78.4,,,,,234.0
TM35_000531290,hypothetical protein,1005,1,4.0,0.89,1.0,0.08083832335329341,0.12275449101796407,0.11976047904191617,0.24251497005988024,309,100.0,2,30.951999999999998,2177800.0,4.0,335.0
TM35_000531300,hypothetical protein,753,0,4.0,0.87,1.0,0.09561752988047809,0.08764940239043825,0.10756972111553785,0.1952191235059761,229,32.5,2,20.36,5789400.0,5.0,251.0
TM35_000531330,hypothetical protein,327,0,0.0,0.0,0.0,0.06481481481481481,0.027777777777777776,0.07407407407407407,0.10185185185185185,83,22.7,,,,,109.0
TM35_000531340,hypothetical protein,828,0,0.0,0.0,0.0,0.07272727272727272,0.11272727272727273,0.13090909090909092,0.24363636363636365,250,50.7,1,5.8886,550400.0,1.0,276.0
TM35_000531350,hypothetical protein,879,1,4.0,0.82,1.0,0.09931506849315068,0.13013698630136986,0.13356164383561644,0.2636986301369863,267,100.0,2,17.625999999999998,3820200.0,4.0,293.0
TM35_000531360,hypothetical protein,1098,0,0.0,0.27,0.93,0.06575342465753424,0.13424657534246576,0.13424657534246576,0.2684931506849315,340,100.0,1,15.535,1104900.0,1.0,366.0
TM35_000531380,hypothetical protein,912,0,4.0,0.88,1.0,0.0891089108910891,0.1188118811881188,0.11551155115511551,0.23432343234323433,272,100.0,1,6.4448,209350.0,2.0,304.0
TM35_000551020,hypothetical protein,645,1,2.0,0.62,0.02,0.037383177570093455,0.02336448598130841,0.037383177570093455,0.06074766355140186,189,96.4,,,,,215.0
TM35_000551050,hypothetical protein,939,1,4.0,0.8,1.0,0.07051282051282051,0.14423076923076922,0.09615384615384616,0.24038461538461536,283,100.0,,,,,313.0
TM35_000551070,hypothetical protein,867,0,0.0,0.0,0.0,0.07291666666666667,0.14583333333333334,0.1597222222222222,0.3055555555555556,259,99.5,4,52.666000000000004,2741900.0,7.0,289.0
TM35_000551080,hypothetical protein,1032,1,4.0,0.92,1.0,0.08454810495626822,0.07871720116618076,0.10787172011661808,0.18658892128279886,318,100.0,6,76.584,24963000.0,12.0,344.0
TM35_000551090,hypothetical protein,837,0,4.0,0.92,1.0,0.06474820143884892,0.1474820143884892,0.1474820143884892,0.2949640287769784,253,100.0,2,19.173,4661300.0,9.0,279.0
TM35_000551100,hypothetical protein,297,1,4.0,0.89,0.98,0.12121212121212122,0.0707070707070707,0.050505050505050504,0.12121212121212122,79,64.0,,,,,99.0
TM35_000551120,hypothetical protein,723,0,0.0,0.0,0.0,0.14107883817427386,0.14522821576763487,0.06639004149377593,0.2116182572614108,221,60.6,6,41.998000000000005,10511000.0,21.0,241.0
TM35_000551130,hypothetical protein,1095,1,4.0,0.73,0.99,0.06868131868131869,0.10989010989010989,0.09340659340659341,0.2032967032967033,339,100.0,4,36.751,2558300.0,4.0,365.0
TM35_000551150,hypothetical protein,900,0,4.0,0.91,1.0,0.06666666666666667,0.15666666666666668,0.13333333333333333,0.29000000000000004,280,53.7,6;1,43.049,27800000.0,13.0,300.0
TM35_000551160,hypothetical protein,945,1,4.0,0.92,1.0,0.0732484076433121,0.14331210191082802,0.11146496815286625,0.25477707006369427,289,100.0,4,66.452,16981000.0,12.0,315.0
TM35_000551170,hypothetical protein,651,0,0.0,0.0,0.0,0.11574074074074074,0.14351851851851852,0.1388888888888889,0.28240740740740744,191,67.7,,,,,217.0
TM35_000551180,hypothetical protein,1149,1,4.0,0.9,1.0,0.08115183246073299,0.12827225130890052,0.09424083769633508,0.2225130890052356,357,100.0,,,,,383.0
TM35_000551190,hypothetical protein,1065,0,4.0,0.87,1.0,0.07627118644067797,0.1327683615819209,0.10451977401129943,0.23728813559322032,329,100.0,3,33.396,2834300.0,4.0,355.0
TM35_000551200,hypothetical protein,936,0,4.0,0.9,0.99,0.057692307692307696,0.10576923076923077,0.1794871794871795,0.28525641025641024,292,30.2,2,13.120999999999999,897360.0,3.0,312.0
TM35_000551210,hypothetical protein,1050,1,4.0,0.92,1.0,0.07736389684813753,0.1318051575931232,0.09169054441260745,0.22349570200573066,324,100.0,,,,,350.0
TM35_000551230,hypothetical protein,765,1,4.0,0.93,1.0,0.07480314960629922,0.1062992125984252,0.14960629921259844,0.2559055118110236,229,100.0,1,11.619000000000002,1565800.0,2.0,255.0
TM35_000551240,hypothetical protein,1023,0,4.0,0.8,1.0,0.10588235294117647,0.11470588235294117,0.08529411764705883,0.2,315,99.9,,,,,341.0
TM35_000551250,hypothetical protein,1002,1,4.0,0.85,0.99,0.06306306306306306,0.1111111111111111,0.0990990990990991,0.2102102102102102,305,100.0,4,27.18,6286600.0,6.0,334.0
TM35_000551270,hypothetical protein,741,0,4.0,0.89,1.0,0.10569105691056911,0.15853658536585366,0.07723577235772358,0.23577235772357724,221,99.9,,,,,247.0
TM35_000551280,hypothetical protein,924,1,4.0,0.8,0.99,0.06188925081433225,0.15309446254071662,0.10749185667752444,0.26058631921824105,282,100.0,4,31.795,7568100.0,9.0,308.0
TM35_000551290,hypothetical protein,939,0,4.0,0.92,1.0,0.07051282051282051,0.14102564102564102,0.1282051282051282,0.2692307692307692,287,100.0,1,8.6195,1642500.0,2.0,313.0
TM35_000551300,hypothetical protein,990,0,4.0,0.84,1.0,0.0790273556231003,0.10638297872340426,0.08814589665653495,0.1945288753799392,306,100.0,,,,,330.0
TM35_000551310,hypothetical protein,825,0,4.0,0.91,1.0,0.10948905109489052,0.11313868613138686,0.10948905109489052,0.22262773722627738,249,100.0,,,,,275.0
TM35_000551320,hypothetical protein,858,1,3.0,0.71,1.0,0.06315789473684211,0.1368421052631579,0.09824561403508772,0.23508771929824562,260,100.0,,,,,286.0
TM35_000551360,hypothetical protein,636,0,4.0,0.75,0.98,0.05687203791469194,0.09004739336492891,0.052132701421800945,0.14218009478672985,186,32.5,,,,,212.0
TM35_000551370,hypothetical protein,915,0,4.0,0.83,1.0,0.09868421052631579,0.1118421052631579,0.13815789473684212,0.25,281,99.9,1,9.933,445840.0,1.0,305.0
TM35_000551380,hypothetical protein,1020,0,4.0,0.88,1.0,0.12684365781710916,0.13569321533923304,0.13274336283185842,0.26843657817109146,314,100.0,,,,,340.0
TM35_000551390,hypothetical protein,975,1,4.0,0.92,1.0,0.06790123456790123,0.1419753086419753,0.11728395061728394,0.25925925925925924,299,100.0,5,43.347,4284500.0,8.0,325.0
TM35_000551400,hypothetical protein,1134,2,4.0,0.74,0.98,0.06631299734748011,0.09283819628647215,0.1220159151193634,0.21485411140583555,352,100.0,,,,,378.0
TM35_000551410,hypothetical protein,1164,1,4.0,0.81,1.0,0.07493540051679587,0.16020671834625322,0.09560723514211886,0.2558139534883721,362,100.0,,,,,388.0
TM35_000551420,hypothetical protein,1326,0,0.0,0.0,0.0,0.10884353741496598,0.10430839002267574,0.09977324263038549,0.20408163265306123,416,99.9,2;1,17.852,1160000.0,2.0,442.0
TM35_000551430,hypothetical protein,1146,1,4.0,0.74,1.0,0.049868766404199474,0.11286089238845144,0.11023622047244094,0.2230971128608924,356,100.0,,,,,382.0
TM35_000561010,hypothetical protein,849,0,4.0,0.85,1.0,0.10283687943262411,0.1347517730496454,0.12056737588652482,0.2553191489361702,257,100.0,2,27.205,6173400.0,6.0,283.0
TM35_000561020,hypothetical protein,960,0,4.0,0.63,0.99,0.07523510971786834,0.12852664576802508,0.11598746081504702,0.2445141065830721,294,100.0,1,7.992000000000001,356320.0,2.0,320.0
TM35_000561030,hypothetical protein,1095,0,4.0,0.83,1.0,0.07967032967032966,0.13736263736263737,0.11263736263736264,0.25,339,100.0,,,,,365.0
TM35_000561040,hypothetical protein,858,0,4.0,0.79,1.0,0.05964912280701754,0.12280701754385964,0.11929824561403508,0.2421052631578947,260,100.0,2,27.18,6489200.0,4.0,286.0
TM35_000561050,hypothetical protein,351,1,4.0,0.75,1.0,0.07692307692307693,0.06837606837606838,0.07692307692307693,0.1452991452991453,97,47.8,2,19.584,3956300.0,20.0,117.0
TM35_000561070,hypothetical protein,990,1,4.0,0.86,0.97,0.060790273556231005,0.1398176291793313,0.0972644376899696,0.2370820668693009,304,100.0,5;3,58.218999999999994,21883000.0,17.0,330.0
TM35_000561080,hypothetical protein,852,0,4.0,0.92,1.0,0.0528169014084507,0.13732394366197184,0.11619718309859155,0.2535211267605634,264,84.6,1,5.7139,53633.0,1.0,284.0
TM35_000561120,hypothetical protein,975,0,4.0,0.73,1.0,0.11419753086419752,0.14814814814814814,0.12962962962962962,0.2777777777777778,299,100.0,,,,,325.0
TM35_000561130,hypothetical protein,870,1,4.0,0.9,1.0,0.09688581314878893,0.1384083044982699,0.10726643598615918,0.24567474048442908,264,100.0,,,,,290.0
TM35_000561140,hypothetical protein,396,1,4.0,0.73,1.0,0.07575757575757576,0.11363636363636363,0.05303030303030303,0.16666666666666666,104,98.9,,,,,132.0
TM35_000561150,hypothetical protein,963,1,4.0,0.87,1.0,0.0875,0.134375,0.125,0.259375,295,99.9,5,69.877,4446100.0,10.0,321.0
TM35_000561170,hypothetical protein,921,2,4.0,0.88,1.0,0.07516339869281045,0.12091503267973856,0.12418300653594772,0.2450980392156863,280,100.0,,,,,307.0
TM35_000561180,hypothetical protein,1134,0,4.0,0.79,1.0,0.08222811671087533,0.13527851458885942,0.129973474801061,0.26525198938992045,352,100.0,,,,,378.0
TM35_000561200,hypothetical protein,903,1,4.0,0.93,1.0,0.12,0.10333333333333333,0.12666666666666668,0.23,277,99.9,,,,,301.0
TM35_000561210,hypothetical protein,807,1,4.0,0.72,1.0,0.08955223880597014,0.13805970149253732,0.13805970149253732,0.27611940298507465,239,100.0,3,28.179000000000002,8571700.0,4.0,269.0
TM35_000561220,hypothetical protein,1056,1,4.0,0.93,1.0,0.06267806267806268,0.11396011396011396,0.1111111111111111,0.22507122507122507,326,100.0,3,34.531,3121900.0,10.0,352.0
TM35_000561250,hypothetical protein,876,2,0.0,0.0,0.0,0.030927835051546393,0.024054982817869417,0.048109965635738834,0.07216494845360825,271,7.3,,,,,292.0
TM35_000561260,hypothetical protein,813,0,4.0,0.92,1.0,0.07407407407407407,0.1259259259259259,0.14814814814814814,0.274074074074074,245,100.0,1,13.955,601740.0,2.0,271.0
TM35_000561270,hypothetical protein,1146,0,4.0,0.88,1.0,0.06824146981627296,0.11548556430446194,0.08661417322834646,0.2020997375328084,357,7.3,1,6.1129,817310.0,2.0,382.0
TM35_000571000,hypothetical protein,915,1,4.0,0.92,1.0,0.07894736842105263,0.15460526315789475,0.12828947368421054,0.2828947368421053,279,100.0,3,25.232,5654900.0,9.0,305.0
TM35_000571010,hypothetical protein,1140,1,4.0,0.79,1.0,0.05804749340369393,0.11873350923482849,0.11873350923482849,0.23746701846965698,354,100.0,1,5.8734,1308300.0,1.0,380.0
TM35_000571020,hypothetical protein,792,0,2.0,0.45,0.97,0.09125475285171103,0.155893536121673,0.1520912547528517,0.3079847908745247,237,100.0,3,30.613000000000003,1867800.0,6.0,264.0
TM35_000571030,Titin,921,0,0.0,0.0,0.0,0.14052287581699346,0.11764705882352941,0.1111111111111111,0.22875816993464052,281,99.8,3,39.037,12404000.0,16.0,307.0
TM35_000571040,hypothetical protein,687,1,4.0,0.92,1.0,0.05263157894736842,0.15350877192982457,0.07894736842105263,0.2324561403508772,208,32.5,1,6.1881,232050.0,1.0,229.0
TM35_000571050,hypothetical protein,1113,0,4.0,0.8,1.0,0.04864864864864865,0.062162162162162166,0.10270270270270271,0.16486486486486487,346,100.0,10,65.715,13472000.0,16.0,371.0
TM35_000571060,hypothetical protein,1068,1,3.0,0.66,0.98,0.059154929577464786,0.11830985915492957,0.11267605633802817,0.23098591549295774,332,100.0,3,26.191,7891000.0,12.0,356.0
TM35_000571070,hypothetical protein,423,0,0.0,0.0,0.0,0.07142857142857142,0.15,0.17857142857142858,0.32857142857142857,115,99.6,2,56.736999999999995,7228900.0,8.0,141.0
TM35_000571080,hypothetical protein,930,1,4.0,0.92,1.0,0.07766990291262135,0.13268608414239483,0.13268608414239483,0.26537216828478966,284,100.0,1,7.5951,1209800.0,1.0,310.0
TM35_000571090,hypothetical protein,882,0,4.0,0.78,1.0,0.08191126279863481,0.10921501706484642,0.13651877133105803,0.24573378839590443,268,100.0,,,,,294.0
TM35_000571100,hypothetical protein,921,0,4.0,0.92,1.0,0.08169934640522876,0.16013071895424835,0.10784313725490197,0.2679738562091503,281,100.0,4,33.693000000000005,7903300.0,14.0,307.0
TM35_000571110,hypothetical protein,423,1,3.0,0.64,0.99,0.02142857142857143,0.08571428571428572,0.11428571428571428,0.2,113,53.7,,,,,141.0
TM35_000571120,titin,885,1,4.0,0.93,1.0,0.12244897959183673,0.10884353741496598,0.09863945578231292,0.20748299319727892,269,99.9,1,10.350999999999999,479960.0,2.0,295.0
TM35_000571130,hypothetical protein,672,1,4.0,0.92,1.0,0.07623318385650224,0.1031390134529148,0.15695067264573992,0.26008968609865474,198,100.0,,,,,224.0
TM35_000571140,hypothetical protein,1248,1,4.0,0.69,1.0,0.06746987951807229,0.07710843373493977,0.11566265060240964,0.1927710843373494,390,100.0,3,21.088,1950200.0,4.0,416.0
TM35_000571150,hypothetical protein,945,0,0.0,0.0,0.0,0.09554140127388536,0.1305732484076433,0.1592356687898089,0.2898089171974522,289,100.0,1,52.208999999999996,2437500.0,2.0,315.0
TM35_000571160,hypothetical protein,945,0,4.0,0.92,1.0,0.09872611464968153,0.14968152866242038,0.09872611464968153,0.2484076433121019,289,100.0,,,,,315.0
TM35_000571170,hypothetical protein,951,1,4.0,0.92,1.0,0.08544303797468354,0.10759493670886076,0.11392405063291139,0.22151898734177217,291,100.0,3,50.201,11990000.0,4.0,317.0
TM35_000571180,hypothetical protein,909,1,4.0,0.9,1.0,0.08278145695364239,0.1423841059602649,0.12582781456953643,0.26821192052980136,277,100.0,2,25.48,1116600.0,4.0,303.0
TM35_000571190,hypothetical protein,960,0,4.0,0.68,1.0,0.09717868338557993,0.12539184952978055,0.14420062695924765,0.2695924764890282,294,100.0,2,18.750999999999998,3517400.0,7.0,320.0
TM35_000571200,hypothetical protein,1077,0,4.0,0.88,1.0,0.09776536312849161,0.12849162011173185,0.07262569832402235,0.2011173184357542,333,100.0,2,11.382,544890.0,2.0,359.0
TM35_000571210,hypothetical protein,1347,1,4.0,0.74,0.96,0.10714285714285714,0.11160714285714286,0.08482142857142858,0.19642857142857145,423,99.9,4,59.306999999999995,5719100.0,11.0,449.0
TM35_000571230,titin,1077,1,4.0,0.93,1.0,0.09497206703910614,0.11731843575418995,0.11731843575418995,0.2346368715083799,330,100.0,,,,,359.0
TM35_000571240,hypothetical protein,1101,1,4.0,0.8,1.0,0.0546448087431694,0.13114754098360656,0.09016393442622951,0.2213114754098361,343,100.0,,,,,367.0
TM35_000571250,hypothetical protein,915,1,4.0,0.73,0.99,0.0625,0.0756578947368421,0.10855263157894737,0.1842105263157895,279,100.0,,,,,305.0
TM35_000571270,hypothetical protein,897,0,0.0,0.22,0.68,0.09731543624161074,0.09731543624161074,0.13087248322147652,0.22818791946308725,275,100.0,,,,,299.0
TM35_000571280,hypothetical protein,816,0,0.0,0.0,0.0,0.04779411764705882,0.11029411764705882,0.125,0.23529411764705882,251,98.2,,,,,272.0
TM35_000571290,hypothetical protein,417,0,0.0,0.0,0.0,0.07913669064748201,0.14388489208633093,0.2014388489208633,0.3453237410071942,116,84.6,,,,,139.0
TM35_000581010,hypothetical protein,852,0,4.0,0.79,1.0,0.05653710247349823,0.15901060070671377,0.11307420494699646,0.27208480565371024,258,100.0,3,23.859,12549000.0,7.0,284.0
TM35_000581020,hypothetical protein,1071,1,4.0,0.84,0.99,0.09269662921348315,0.1151685393258427,0.14325842696629212,0.2584269662921348,331,100.0,2,18.566,1704500.0,3.0,357.0
TM35_000581030,hypothetical protein,837,0,4.0,0.92,1.0,0.1111111111111111,0.12186379928315412,0.12186379928315412,0.24372759856630824,259,50.7,6,64.137,7865400.0,14.0,279.0
TM35_000581040,hypothetical protein,717,0,0.0,0.0,0.0,0.08823529411764706,0.15126050420168066,0.10504201680672269,0.25630252100840334,213,99.7,,,,,239.0
TM35_000581060,hypothetical protein,285,0,4.0,0.86,1.0,0.05263157894736842,0.05263157894736842,0.07368421052631578,0.12631578947368421,75,47.8,,,,,95.0
TM35_000581070,hypothetical protein,861,1,4.0,0.72,1.0,0.08391608391608392,0.13286713286713286,0.14335664335664336,0.27622377622377625,261,100.0,2,17.23,1719500.0,4.0,287.0
TM35_000581080,hypothetical protein,1029,1,4.0,0.85,1.0,0.07017543859649122,0.12573099415204678,0.1111111111111111,0.23684210526315788,317,100.0,,,,,343.0
TM35_000581090,hypothetical protein,753,0,0.0,0.0,0.0,0.088,0.12,0.124,0.244,225,99.7,2,32.527,103560000.0,19.0,251.0
TM35_000581100,hypothetical protein,1203,1,3.0,0.66,0.99,0.0525,0.14,0.115,0.255,375,100.0,3,26.895,4298700.0,5.0,401.0
TM35_000581110,hypothetical protein,843,0,4.0,0.9,1.0,0.06405693950177936,0.1103202846975089,0.11743772241992882,0.2277580071174377,255,28.0,3,36.353,5594400.0,11.0,281.0
TM35_000581140,hypothetical protein,945,1,4.0,0.82,1.0,0.07643312101910828,0.08917197452229299,0.08598726114649681,0.1751592356687898,289,34.8,2,18.212,1753100.0,2.0,315.0
TM35_000581160,hypothetical protein,1359,0,0.0,0.0,0.0,0.11946902654867257,0.10398230088495575,0.09070796460176991,0.19469026548672566,427,99.7,,,,,453.0
TM35_000581170,hypothetical protein,867,0,4.0,0.92,1.0,0.0798611111111111,0.125,0.10416666666666667,0.22916666666666669,263,100.0,2,13.002,1039100.0,3.0,289.0
TM35_000581180,hypothetical protein,594,2,4.0,0.92,1.0,0.06598984771573604,0.09644670050761421,0.15228426395939088,0.2487309644670051,172,100.0,,,,,198.0
TM35_000581190,hypothetical protein,999,0,0.0,0.0,0.0,0.06626506024096386,0.10240963855421686,0.14759036144578314,0.25,307,99.8,9,64.186,16578000.0,21.0,333.0
TM35_000581210,hypothetical protein,1221,0,4.0,0.87,1.0,0.13793103448275862,0.0960591133004926,0.0812807881773399,0.17733990147783252,383,100.0,1,10.552,202850.0,1.0,407.0
TM35_000581220,hypothetical protein,972,1,4.0,0.93,1.0,0.08668730650154799,0.09907120743034056,0.1238390092879257,0.22291021671826627,298,100.0,3,42.318000000000005,16559000.0,15.0,324.0
TM35_000581230,hypothetical protein,1089,0,0.0,0.0,0.0,0.0856353591160221,0.13812154696132597,0.1270718232044199,0.26519337016574585,337,99.8,1,8.2078,272430.0,1.0,363.0
TM35_000581240,hypothetical protein,864,1,4.0,0.93,1.0,0.08362369337979095,0.13937282229965156,0.13240418118466898,0.27177700348432055,262,100.0,3,19.69,9239300.0,9.0,288.0
TM35_000581250,hypothetical protein,915,0,0.0,0.0,0.0,0.06907894736842106,0.125,0.12828947368421054,0.2532894736842105,279,100.0,,,,,305.0
TM35_000581260,hypothetical protein,1245,1,3.0,0.65,0.99,0.057971014492753624,0.0966183574879227,0.13526570048309178,0.23188405797101447,389,100.0,,,,,415.0
TM35_000581270,hypothetical protein,393,1,4.0,0.92,1.0,0.12213740458015267,0.04580152671755725,0.08396946564885496,0.1297709923664122,111,90.9,,,,,131.0
TM35_000581280,hypothetical protein,783,0,0.0,0.0,0.0,0.08076923076923077,0.12307692307692308,0.1,0.2230769230769231,235,19.3,,,,,261.0
TM35_000581290,hypothetical protein,975,1,4.0,0.9,0.99,0.06172839506172839,0.11419753086419752,0.12037037037037036,0.2345679012345679,299,100.0,,,,,325.0
TM35_000581300,hypothetical protein,1086,0,0.0,0.0,0.0,0.08033240997229917,0.13019390581717452,0.18559556786703602,0.3157894736842105,336,99.3,1,15.068,599130.0,3.0,362.0
TM35_000581310,hypothetical protein,909,0,0.0,0.0,0.0,0.076158940397351,0.1291390728476821,0.10927152317880795,0.23841059602649006,277,99.6,7;6,83.32600000000001,24818000.0,23.0,303.0
TM35_000581320,hypothetical protein,828,1,4.0,0.92,1.0,0.07636363636363637,0.12363636363636364,0.13090909090909092,0.2545454545454546,250,100.0,3,19.392,2060600.0,9.0,276.0
TM35_000601030,hypothetical protein,699,1,4.0,0.89,1.0,0.06896551724137931,0.09482758620689655,0.15517241379310345,0.25,207,100.0,,,,,233.0
TM35_000601040,hypothetical protein,369,2,4.0,0.75,0.99,0.05737704918032787,0.1721311475409836,0.08196721311475409,0.2540983606557377,97,100.0,1,8.4737,4566400.0,2.0,123.0
TM35_000601050,hypothetical protein,675,1,4.0,0.73,1.0,0.0625,0.09375,0.12946428571428573,0.22321428571428573,199,100.0,,,,,225.0
TM35_000601060,hypothetical protein,966,1,4.0,0.85,1.0,0.102803738317757,0.13395638629283488,0.09968847352024922,0.23364485981308408,296,100.0,5,82.191,13190000.0,21.0,322.0
TM35_000601070,hypothetical protein,702,1,4.0,0.85,1.0,0.09871244635193133,0.13733905579399142,0.11158798283261803,0.24892703862660945,208,100.0,,,,,234.0
TM35_000601080,hypothetical protein,885,0,4.0,0.69,1.0,0.0782312925170068,0.17006802721088435,0.1054421768707483,0.2755102040816326,269,100.0,1,7.9572,623820.0,2.0,295.0
TM35_000601090,hypothetical protein,1038,0,4.0,0.83,1.0,0.11014492753623188,0.12173913043478261,0.11594202898550725,0.23768115942028986,320,100.0,3,44.645,2013900.0,7.0,346.0
TM35_000601100,hypothetical protein,585,1,4.0,0.91,1.0,0.07692307692307693,0.10256410256410256,0.09230769230769231,0.19487179487179487,173,9.1,,,,,195.0
TM35_000601110,hypothetical protein,990,0,4.0,0.89,1.0,0.04559270516717325,0.060790273556231005,0.08206686930091185,0.14285714285714285,304,100.0,1;1,33.400999999999996,6639600.0,11.0,330.0
TM35_000601120,hypothetical protein,1011,0,4.0,0.77,0.96,0.0744047619047619,0.11904761904761904,0.13392857142857142,0.25297619047619047,311,100.0,5,52.637,11751000.0,20.0,337.0
TM35_000601130,hypothetical protein,981,0,4.0,0.83,0.98,0.0736196319018405,0.1441717791411043,0.13190184049079753,0.2760736196319018,301,100.0,,,,,327.0
TM35_000601140,hypothetical protein,939,0,4.0,0.82,0.99,0.11182108626198083,0.13099041533546327,0.07987220447284345,0.21086261980830673,290,42.5,1,7.1084,397970.0,1.0,313.0
TM35_000601150,hypothetical protein,594,0,0.0,0.0,0.0,0.09644670050761421,0.14213197969543148,0.1319796954314721,0.2741116751269036,172,95.7,1,12.140999999999998,1353800.0,6.0,198.0
